date,Irms-SigmaA-Total,P-SigmaA-Total,ch1,OT
  2023/04/06,2.561,9.82E+02,-1,44.64
  2023/04/06,2.2704,8.84E+02,-1,49.68
  2023/04/06,2.5329,9.76E+02,-1,48.24
  2023/04/06,2.4533,9.49E+02,-1,47.88
  2023/04/06,2.4672,9.53E+02,-1,47.16
  2023/04/06,2.4274,9.47E+02,-2,48.6
  2023/04/06,2.5125,9.75E+02,-2,47.52
  2023/04/06,2.4477,9.53E+02,-1,48.96
  2023/04/06,2.5229,9.77E+02,-2,47.16
  2023/04/06,2.419,9.44E+02,-2,46.8
  2023/04/06,2.4202,9.44E+02,-2,48.6
  2023/04/06,2.5044,9.73E+02,-2,49.32
  2023/04/06,2.623,1.02E+03,-2,46.08
  2023/04/06,2.3757,9.29E+02,-2,48.6
  2023/04/06,2.4924,9.68E+02,-1,48.96
  2023/04/06,2.5489,9.85E+02,-2,46.8
  2023/04/06,2.396,9.33E+02,-2,47.88
  2023/04/06,2.4882,9.67E+02,-2,48.6
  2023/04/06,2.5023,9.70E+02,-2,46.8
  2023/04/06,2.4127,9.44E+02,-2,48.96
  2023/04/06,2.5387,9.84E+02,-2,47.52
  2023/04/06,2.4378,9.48E+02,-2,46.8
  2023/04/06,2.4182,9.43E+02,-2,48.24
  2023/04/06,2.4733,9.65E+02,-2,48.6
  2023/04/06,2.4987,9.69E+02,-2,47.52
  2023/04/06,2.513,9.76E+02,-2,47.52
  2023/04/06,2.5104,9.77E+02,-2,49.32
  2023/04/06,2.5475,9.88E+02,-1,46.44
  2023/04/06,2.3831,9.34E+02,-1,47.88
  2023/04/06,2.5303,9.86E+02,-1,48.24
  2023/04/06,2.5446,9.88E+02,-2,47.52
  2023/04/06,2.491,9.70E+02,-2,47.88
  2023/04/06,2.5122,9.78E+02,-2,47.52
  2023/04/06,2.5713,9.95E+02,-2,47.52
  2023/04/06,2.4896,9.71E+02,-2,48.24
  2023/04/06,2.5005,9.85E+02,-2,47.88
  2023/04/06,2.525,9.86E+02,-2,47.88
  2023/04/06,2.5196,9.82E+02,-3,48.24
  2023/04/06,2.4956,9.75E+02,-2,48.24
  2023/04/06,2.5505,9.92E+02,-2,47.52
  2023/04/06,2.5028,9.77E+02,-2,47.88
  2023/04/06,2.4996,9.82E+02,-2,48.24
  2023/04/06,2.5462,9.93E+02,-2,47.52
  2023/04/06,2.493,9.77E+02,-2,48.6
  2023/04/06,2.5745,1.00E+03,-2,94.68
  2023/04/06,2.4119,9.43E+02,-2,48.96
  2023/04/06,2.629,1.02E+03,-2,48.96
  2023/04/06,2.6347,1.02E+03,-2,45.36
  2023/04/06,2.3173,9.06E+02,-2,48.96
  2023/04/06,2.5899,1.01E+03,-3,48.6
  2023/04/06,2.6009,1.01E+03,-2,46.44
  2023/04/06,2.3902,9.37E+02,-2,48.96
  2023/04/06,2.5755,1.01E+03,-3,47.88
  2023/04/06,2.5315,9.84E+02,-2,46.8
  2023/04/06,2.4892,9.75E+02,-3,48.96
  2023/04/06,2.6116,1.01E+03,-2,47.88
  2023/04/06,2.586,1.00E+03,-2,47.52
  2023/04/06,2.4953,9.72E+02,-2,48.6
  2023/04/06,2.6166,1.01E+03,-2,48.6
  2023/04/06,2.6446,1.02E+03,-2,46.08
  2023/04/06,2.3783,9.24E+02,-2,48.96
  2023/04/06,2.6004,1.01E+03,-2,48.6
  2023/04/06,2.6242,1.01E+03,-2,46.44
  2023/04/06,2.4142,9.38E+02,-3,48.24
  2023/04/06,2.5459,9.89E+02,-2,47.88
  2023/04/06,2.5268,9.81E+02,-3,47.88
  2023/04/06,2.5048,9.76E+02,-2,47.88
  2023/04/06,2.5445,9.88E+02,-2,48.24
  2023/04/06,2.6143,1.01E+03,-2,47.52
  2023/04/06,2.4861,9.67E+02,-2,48.6
  2023/04/06,2.5933,1.00E+03,-2,48.6
  2023/04/06,2.6781,1.03E+03,-2,46.44
  2023/04/06,2.3844,9.29E+02,-2,48.96
  2023/04/06,2.6186,1.01E+03,-3,47.88
  2023/04/06,2.5986,1.00E+03,-3,46.8
  2023/04/06,2.4043,9.36E+02,-2,48.6
  2023/04/06,2.5647,9.91E+02,-3,47.52
  2023/04/06,2.5143,9.73E+02,-3,47.52
  2023/04/06,2.4953,9.71E+02,-2,48.24
  2023/04/06,2.5621,9.91E+02,-3,47.52
  2023/04/06,2.5785,9.98E+02,-3,47.52
  2023/04/06,2.4728,9.60E+02,-2,48.24
  2023/04/06,2.6038,1.01E+03,-3,48.6
  2023/04/06,2.6447,1.01E+03,-3,46.44
  2023/04/06,2.3957,9.33E+02,-3,49.32
  2023/04/06,2.5784,1.00E+03,-3,47.52
  2023/04/06,2.4877,9.66E+02,-2,47.52
  2023/04/06,2.506,9.75E+02,-1,47.52
  2023/04/06,2.4941,9.70E+02,0,48.24
  2023/04/06,2.5301,9.77E+02,-1,47.52
  2023/04/06,2.4963,9.71E+02,-1,47.88
  2023/04/06,2.4761,9.63E+02,0,46.44
  2023/04/06,2.5085,9.68E+02,6,45.72
  2023/04/06,2.3911,9.32E+02,9,46.8
  2023/04/06,2.5377,9.82E+02,9,43.56
  2023/04/06,2.2112,8.70E+02,9,47.52
  2023/04/06,2.4392,9.51E+02,7,43.92
  2023/04/06,2.1959,8.73E+02,7,45
  2023/04/06,2.2833,9.00E+02,7,45.36
  2023/04/06,2.2728,8.95E+02,7,42.12
  2023/04/06,2.0966,8.42E+02,7,45.72
  2023/04/06,2.3521,9.27E+02,7,44.64
  2023/04/06,2.3346,9.20E+02,6,44.64
  2023/04/06,2.3469,9.17E+02,6,45
  2023/04/06,2.2743,8.92E+02,5,46.08
  2023/04/06,2.3414,9.19E+02,3,40.32
  2023/04/06,1.9743,7.98E+02,2,45.36
  2023/04/06,2.3707,9.27E+02,1,43.92
  2023/04/06,2.2748,9.08E+02,0,44.28
  2023/04/06,2.299,9.06E+02,0,43.92
  2023/04/06,2.2181,8.83E+02,0,45.72
  2023/04/06,2.3199,9.19E+02,0,43.92
  2023/04/06,2.2166,8.85E+02,0,43.2
  2023/04/06,2.1211,8.67E+02,0,43.56
  2023/04/06,2.1238,8.73E+02,0,43.92
  2023/04/06,2.1575,8.84E+02,0,46.08
  2023/04/06,2.2641,9.21E+02,0,40.68
  2023/04/06,1.9328,8.06E+02,0,45
  2023/04/06,2.3139,9.41E+02,0,45.36
  2023/04/06,2.2301,9.10E+02,0,46.08
  2023/04/06,2.2782,9.26E+02,0,40.32
  2023/04/06,1.9048,7.95E+02,0,46.44
  2023/04/06,2.3308,9.58E+02,0,45
  2023/04/06,2.1859,9.11E+02,0,45.36
  2023/04/06,2.2336,9.29E+02,0,45.36
  2023/04/06,2.228,9.29E+02,1,45.36
  2023/04/06,2.1904,9.16E+02,0,45.36
  2023/04/06,2.2422,9.34E+02,0,46.44
  2023/04/06,2.2555,9.40E+02,0,44.28
  2023/04/06,2.0672,8.76E+02,0,45.36
  2023/04/06,2.1903,9.24E+02,0,47.16
  2023/04/06,2.2551,9.47E+02,0,41.04
  2023/04/06,1.8931,8.19E+02,0,46.8
  2023/04/06,2.2833,9.54E+02,0,45.36
  2023/04/06,2.2845,9.58E+02,0,46.44
  2023/04/06,2.2079,9.23E+02,0,43.2
  2023/04/06,1.9834,8.55E+02,0,45.72
  2023/04/06,2.1845,9.29E+02,0,45
  2023/04/06,2.1112,9.03E+02,0,45
  2023/04/06,2.1765,9.24E+02,0,44.64
  2023/04/06,2.1461,9.06E+02,0,46.08
  2023/04/06,2.1928,9.32E+02,0,44.64
  2023/04/06,2.1173,9.03E+02,0,46.08
  2023/04/06,2.1612,9.19E+02,0,40.68
  2023/04/06,1.8715,8.13E+02,0,46.08
  2023/04/06,2.1911,9.27E+02,0,44.28
  2023/04/06,2.1802,9.19E+02,-1,46.44
  2023/04/06,2.2069,9.21E+02,0,42.48
  2023/04/06,1.9165,8.28E+02,0,45.72
  2023/04/06,2.1575,9.20E+02,0,44.28
  2023/04/06,2.0591,8.85E+02,0,43.92
  2023/04/06,2.1142,9.02E+02,0,91.44
  2023/04/06,2.1647,9.24E+02,0,41.76
  2023/04/06,1.8602,8.02E+02,0,45.72
  2023/04/06,2.115,9.06E+02,0,43.92
  2023/04/06,2.0635,8.88E+02,0,44.28
  2023/04/06,2.0535,8.84E+02,0,44.28
  2023/04/06,2.0724,8.95E+02,0,44.64
  2023/04/06,2.0748,8.93E+02,0,44.64
  2023/04/06,2.0528,8.88E+02,0,43.92
  2023/04/06,2.0742,8.95E+02,0,44.64
  2023/04/06,2.0903,8.86E+02,0,57.24
  2023/04/06,2.6373,1.10E+03,0,85.68
  2023/04/06,4.2003,1.76E+03,0,91.08
  2023/04/06,4.4644,1.88E+03,0,92.16
  2023/04/06,4.4703,1.88E+03,0,88.92
  2023/04/06,4.3742,1.85E+03,0,90.36
  2023/04/06,4.4229,1.87E+03,0,93.24
  2023/04/06,4.5529,1.93E+03,0,91.08
  2023/04/06,4.4368,1.88E+03,0,93.24
  2023/04/06,4.5471,1.92E+03,0,92.88
  2023/04/06,4.5243,1.91E+03,0,93.6
  2023/04/06,4.5691,1.93E+03,0,95.4
  2023/04/06,4.5862,1.94E+03,-1,95.04
  2023/04/06,4.5901,1.94E+03,0,94.68
  2023/04/06,4.5939,1.94E+03,0,95.04
  2023/04/06,4.6212,1.96E+03,0,97.92
  2023/04/06,4.7678,2.01E+03,0,85.32
  2023/04/06,4.1875,1.76E+03,0,60.48
  2023/04/06,2.9204,1.23E+03,0,52.56
  2023/04/06,2.5882,1.08E+03,0,53.64
  2023/04/06,2.6323,1.09E+03,0,52.92
  2023/04/06,2.5712,1.06E+03,0,50.76
  2023/04/06,2.4446,1.02E+03,0,50.04
  2023/04/06,2.4315,1.01E+03,0,49.32
  2023/04/06,2.3789,9.95E+02,0,48.24
  2023/04/06,2.3361,9.69E+02,0,47.52
  2023/04/06,2.2938,9.59E+02,0,48.24
  2023/04/06,2.3428,9.86E+02,-1,45.72
  2023/04/06,2.1822,9.21E+02,0,49.32
  2023/04/06,2.3416,9.94E+02,0,44.28
  2023/04/06,2.0252,8.58E+02,0,45.36
  2023/04/06,2.1536,9.05E+02,0,48.96
  2023/04/06,2.3963,1.01E+03,0,47.16
  2023/04/06,2.2642,9.57E+02,0,45.36
  2023/04/06,2.0554,8.71E+02,0,45.36
  2023/04/06,2.0717,8.92E+02,7,50.4
  2023/04/06,2.3593,1.02E+03,13,51.12
  2023/04/06,2.3575,1.02E+03,16,52.92
  2023/04/06,2.4674,1.06E+03,18,49.32
  2023/04/06,2.2363,9.64E+02,19,52.56
  2023/04/06,2.451,1.05E+03,19,54
  2023/04/06,2.5608,1.10E+03,19,50.4
  2023/04/06,2.3756,1.02E+03,20,52.92
  2023/04/06,2.519,1.07E+03,20,52.2
  2023/04/06,2.4598,1.04E+03,20,53.64
  2023/04/06,2.4864,1.07E+03,20,51.12
  2023/04/06,2.3806,1.01E+03,20,53.64
  2023/04/06,2.5063,1.07E+03,19,55.08
  2023/04/06,2.6219,1.10E+03,19,51.48
  2023/04/06,2.4782,1.05E+03,19,51.12
  2023/04/06,2.4211,1.03E+03,19,53.64
  2023/04/06,2.5546,1.08E+03,19,54
  2023/04/06,2.5065,1.07E+03,19,52.2
  2023/04/06,2.4201,1.02E+03,19,106.92
  2023/04/06,2.5316,1.08E+03,19,53.28
  2023/04/06,2.5254,1.08E+03,19,53.64
  2023/04/06,2.5737,1.09E+03,19,51.48
  2023/04/06,2.4644,1.05E+03,19,53.64
  2023/04/06,2.505,1.08E+03,19,51.84
  2023/04/06,2.4697,1.05E+03,19,53.64
  2023/04/06,2.5214,1.08E+03,19,56.88
  2023/04/06,2.6644,1.14E+03,20,52.2
  2023/04/06,2.4343,1.04E+03,19,55.08
  2023/04/06,2.6348,1.12E+03,19,54
  2023/04/06,2.6058,1.11E+03,19,52.2
  2023/04/06,2.5038,1.07E+03,19,53.64
  2023/04/06,2.6056,1.10E+03,19,52.92
  2023/04/06,2.5231,1.08E+03,19,55.08
  2023/04/06,2.5757,1.10E+03,19,54.72
  2023/04/06,2.5544,1.09E+03,19,49.32
  2023/04/06,2.2662,9.66E+02,19,53.28
  2023/04/06,2.5024,1.07E+03,19,53.28
  2023/04/06,2.5972,1.10E+03,19,51.84
  2023/04/06,2.476,1.05E+03,19,52.92
  2023/04/06,2.4755,1.07E+03,19,53.28
  2023/04/06,2.4693,1.06E+03,19,54.36
  2023/04/06,2.5248,1.09E+03,19,51.48
  2023/04/06,2.3666,1.02E+03,19,57.96
  2023/04/06,2.7273,1.17E+03,19,57.6
  2023/04/06,2.6885,1.15E+03,19,56.88
  2023/04/06,2.7427,1.17E+03,19,55.8
  2023/04/06,2.6341,1.13E+03,19,57.24
  2023/04/06,2.6763,1.14E+03,19,57.6
  2023/04/06,2.6829,1.14E+03,19,57.6
  2023/04/06,2.6791,1.13E+03,18,56.52
  2023/04/06,2.6525,1.14E+03,19,57.6
  2023/04/06,2.7301,1.17E+03,18,56.88
  2023/04/06,2.6894,1.14E+03,18,57.6
  2023/04/06,2.7651,1.17E+03,18,57.24
  2023/04/06,2.6808,1.15E+03,18,58.68
  2023/04/06,2.7265,1.17E+03,19,55.8
  2023/04/06,2.5838,1.09E+03,19,59.04
  2023/04/06,2.7777,1.19E+03,19,58.32
  2023/04/06,2.7839,1.19E+03,19,57.6
  2023/04/06,2.7772,1.18E+03,19,54.72
  2023/04/06,2.5995,1.10E+03,19,57.96
  2023/04/06,2.7743,1.18E+03,18,57.6
  2023/04/06,2.7156,1.16E+03,19,56.52
  2023/04/06,2.6565,1.13E+03,18,57.96
  2023/04/06,2.7478,1.18E+03,18,58.32
  2023/04/06,2.7748,1.17E+03,18,58.32
  2023/04/06,2.8281,1.20E+03,18,53.28
  2023/04/06,2.5059,1.08E+03,18,57.6
  2023/04/06,2.7488,1.17E+03,18,57.24
  2023/04/06,2.6992,1.16E+03,18,56.52
  2023/04/06,2.6531,1.15E+03,18,56.16
  2023/04/06,2.6237,1.13E+03,18,57.24
  2023/04/06,2.6991,1.16E+03,19,56.88
  2023/04/06,2.6896,1.14E+03,19,57.6
  2023/04/06,2.7435,1.18E+03,19,54.72
  2023/04/06,2.6236,1.12E+03,18,57.6
  2023/04/06,2.7219,1.16E+03,19,56.88
  2023/04/06,2.7586,1.16E+03,19,55.08
  2023/04/06,2.6544,1.13E+03,19,58.32
  2023/04/06,2.7326,1.15E+03,18,56.88
  2023/04/06,2.6782,1.14E+03,18,54
  2023/04/06,2.5395,1.08E+03,18,58.32
  2023/04/06,2.7833,1.19E+03,18,54
  2023/04/06,2.622,1.10E+03,18,57.24
  2023/04/06,2.765,1.17E+03,18,54.72
  2023/04/06,2.6472,1.12E+03,18,57.24
  2023/04/06,2.724,1.15E+03,19,55.08
  2023/04/06,2.6903,1.13E+03,19,55.08
  2023/04/06,2.674,1.12E+03,19,57.24
  2023/04/06,2.7403,1.15E+03,19,56.52
  2023/04/06,2.7394,1.16E+03,19,57.96
  2023/04/06,2.7416,1.16E+03,18,55.44
  2023/04/06,2.6463,1.10E+03,18,56.16
  2023/04/06,2.7197,1.14E+03,18,54
  2023/04/06,2.6209,1.10E+03,18,55.8
  2023/04/06,2.6829,1.13E+03,18,55.08
  2023/04/06,2.6487,1.10E+03,18,55.8
  2023/04/06,2.658,1.12E+03,18,55.08
  2023/04/06,2.5434,1.06E+03,18,56.88
  2023/04/06,2.7301,1.15E+03,18,52.2
  2023/04/06,2.4032,1.01E+03,18,56.52
  2023/04/06,2.7166,1.15E+03,18,55.44
  2023/04/06,2.6964,1.13E+03,18,54
  2023/04/06,2.6405,1.11E+03,18,54.36
  2023/04/06,2.6559,1.10E+03,18,55.08
  2023/04/06,2.6609,1.11E+03,19,56.88
  2023/04/06,2.7363,1.15E+03,18,54
  2023/04/06,2.5393,1.05E+03,18,55.44
  2023/04/06,2.6871,1.12E+03,18,54.72
  2023/04/06,2.6416,1.11E+03,18,55.08
  2023/04/06,2.7067,1.12E+03,18,54.36
  2023/04/06,2.6714,1.11E+03,18,54.36
  2023/04/06,2.6604,1.11E+03,18,57.6
  2023/04/06,2.7688,1.16E+03,18,57.24
  2023/04/06,2.7329,1.14E+03,18,54.72
  2023/04/06,2.5819,1.08E+03,17,56.88
  2023/04/06,2.7921,1.17E+03,18,56.88
  2023/04/06,2.7454,1.15E+03,18,55.8
  2023/04/06,2.6865,1.12E+03,18,55.44
  2023/04/06,2.6411,1.11E+03,18,56.16
  2023/04/06,2.6893,1.12E+03,18,54
  2023/04/06,2.5234,1.06E+03,18,56.52
  2023/04/06,2.7332,1.13E+03,18,56.16
  2023/04/06,2.702,1.14E+03,18,54
  2023/04/06,2.6203,1.08E+03,18,55.44
  2023/04/06,2.7167,1.13E+03,18,55.44
  2023/04/06,2.7174,1.14E+03,18,55.8
  2023/04/06,2.7174,1.13E+03,18,56.88
  2023/04/06,2.6847,1.12E+03,18,55.8
  2023/04/06,2.7003,1.13E+03,18,56.16
  2023/04/06,2.6968,1.13E+03,18,110.52
  2023/04/06,2.6657,1.12E+03,18,54.36
  2023/04/06,2.5563,1.07E+03,17,56.52
  2023/04/06,2.7323,1.15E+03,18,54.36
  2023/04/06,2.6334,1.09E+03,18,53.28
  2023/04/06,2.6172,1.09E+03,18,56.88
  2023/04/06,2.835,1.17E+03,18,54.72
  2023/04/06,2.6804,1.11E+03,18,57.6
  2023/04/06,2.802,1.17E+03,18,56.88
  2023/04/06,2.7272,1.14E+03,18,56.52
  2023/04/06,2.7218,1.12E+03,18,53.64
  2023/04/06,2.58,1.07E+03,18,55.8
  2023/04/06,2.72,1.12E+03,18,52.56
  2023/04/06,2.5728,1.06E+03,17,55.08
  2023/04/06,2.7163,1.12E+03,17,53.64
  2023/04/06,2.6095,1.09E+03,17,55.08
  2023/04/06,2.6831,1.11E+03,17,54.36
  2023/04/06,2.5639,1.05E+03,18,54
  2023/04/06,2.6204,1.09E+03,18,54
  2023/04/06,2.6322,1.08E+03,18,54.72
  2023/04/06,2.684,1.10E+03,18,53.28
  2023/04/06,2.6673,1.09E+03,18,52.56
  2023/04/06,2.6035,1.06E+03,18,53.64
  2023/04/06,2.6166,1.07E+03,18,54
  2023/04/06,2.6583,1.09E+03,18,53.64
  2023/04/06,2.6078,1.07E+03,17,52.92
  2023/04/06,2.5921,1.07E+03,17,55.8
  2023/04/06,2.7812,1.14E+03,18,50.4
  2023/04/06,2.4742,1.02E+03,18,55.08
  2023/04/06,2.7039,1.10E+03,17,53.64
  2023/04/06,2.6571,1.08E+03,17,52.56
  2023/04/06,2.6027,1.07E+03,17,53.64
  2023/04/06,2.6662,1.08E+03,17,52.92
  2023/04/06,2.6239,1.06E+03,17,51.84
  2023/04/06,2.606,1.06E+03,17,52.92
  2023/04/06,2.5916,1.04E+03,17,54
  2023/04/06,2.6423,1.06E+03,18,51.84
  2023/04/06,2.5341,1.01E+03,18,53.28
  2023/04/06,2.6387,1.06E+03,18,52.56
  2023/04/06,2.5766,1.03E+03,18,52.92
  2023/04/06,2.6027,1.05E+03,18,53.64
  2023/04/06,2.6572,1.06E+03,18,53.64
  2023/04/06,2.6426,1.05E+03,17,50.76
  2023/04/06,2.5112,1.00E+03,17,53.28
  2023/04/06,2.6429,1.05E+03,17,50.76
  2023/04/06,2.4812,9.94E+02,17,53.28
  2023/04/06,2.6449,1.05E+03,17,51.84
  2023/04/06,2.5774,1.02E+03,17,54
  2023/04/06,2.6657,1.06E+03,17,52.2
  2023/04/06,2.601,1.03E+03,17,50.76
  2023/04/06,2.4936,9.95E+02,17,54
  2023/04/06,2.7198,1.07E+03,17,52.92
  2023/04/06,2.6326,1.04E+03,17,50.04
  2023/04/06,2.4866,9.88E+02,9,52.56
  2023/04/06,2.6099,1.04E+03,36,49.32
  2023/04/06,2.4147,9.65E+02,43,49.68
  2023/04/06,2.4621,9.88E+02,46,51.84
  2023/04/06,2.5556,1.02E+03,47,50.76
  2023/04/06,2.5053,9.98E+02,48,50.76
  2023/04/06,2.5307,1.01E+03,50,52.56
  2023/04/06,2.6138,1.05E+03,50,52.92
  2023/04/06,2.6743,1.08E+03,50,51.12
  2023/04/06,2.5395,1.02E+03,50,52.56
  2023/04/06,2.6562,1.06E+03,50,50.04
  2023/04/06,2.468,9.98E+02,50,54.36
  2023/04/06,2.7429,1.09E+03,43,51.48
  2023/04/06,2.5896,1.03E+03,15,48.24
  2023/04/06,2.4069,9.73E+02,4,50.04
  2023/04/06,2.5613,1.03E+03,2,101.52
  2023/04/06,2.6517,1.05E+03,2,51.12
  2023/04/06,2.5824,1.03E+03,2,51.48
  2023/04/06,2.6483,1.06E+03,2,51.48
  2023/04/06,2.5978,1.04E+03,1,52.92
  2023/04/06,2.6512,1.06E+03,1,50.4
  2023/04/06,2.6088,1.03E+03,1,51.84
  2023/04/06,2.6342,1.05E+03,1,53.28
  2023/04/06,2.7126,1.08E+03,1,51.12
  2023/04/06,2.6251,1.04E+03,1,52.92
  2023/04/06,2.6496,1.06E+03,1,53.28
  2023/04/06,2.6913,1.07E+03,1,48.96
  2023/04/06,2.4055,9.70E+02,1,52.2
  2023/04/06,2.6641,1.06E+03,1,52.2
  2023/04/06,2.7099,1.08E+03,1,50.76
  2023/04/06,2.6339,1.05E+03,1,51.48
  2023/04/06,2.6021,1.04E+03,1,52.92
  2023/04/06,2.661,1.06E+03,1,49.68
  2023/04/06,2.5045,1.00E+03,1,51.48
  2023/04/06,2.6403,1.05E+03,1,52.2
  2023/04/06,2.6123,1.04E+03,1,51.48
  2023/04/06,2.5951,1.03E+03,1,50.76
  2023/04/06,2.5411,1.01E+03,1,54.36
  2023/04/06,2.7479,1.08E+03,1,100.08
  2023/04/06,2.5993,1.04E+03,0,51.48
  2023/04/06,2.6272,1.05E+03,0,51.12
  2023/04/06,2.649,1.05E+03,0,51.12
  2023/04/06,2.5635,1.02E+03,0,52.2
  2023/04/06,2.6357,1.05E+03,0,50.04
  2023/04/06,2.4954,9.97E+02,0,52.56
  2023/04/06,2.7011,1.07E+03,0,52.92
  2023/04/06,2.7482,1.08E+03,0,48.96
  2023/04/06,2.476,9.87E+02,0,51.48
  2023/04/06,2.6511,1.05E+03,0,51.48
  2023/04/06,2.7059,1.07E+03,0,51.84
  2023/04/06,2.6238,1.04E+03,0,53.64
  2023/04/06,2.7288,1.08E+03,0,50.76
  2023/04/06,2.541,1.01E+03,0,54.36
  2023/04/06,2.8083,1.10E+03,0,55.08
  2023/04/06,2.8924,1.13E+03,0,54.36
  2023/04/06,2.8717,1.12E+03,0,53.28
  2023/04/06,2.7762,1.09E+03,0,54.72
  2023/04/06,2.8119,1.10E+03,0,55.44
  2023/04/06,2.8077,1.10E+03,0,53.28
  2023/04/06,2.7378,1.08E+03,0,55.44
  2023/04/06,2.8428,1.12E+03,0,55.8
  2023/04/06,2.8694,1.13E+03,0,55.08
  2023/04/06,2.8236,1.11E+03,0,56.52
  2023/04/06,2.9073,1.14E+03,0,53.28
  2023/04/06,2.7031,1.07E+03,0,55.44
  2023/04/06,2.8696,1.13E+03,0,54
  2023/04/06,2.8186,1.11E+03,0,54
  2023/04/06,2.8062,1.10E+03,0,54
  2023/04/06,2.8932,1.12E+03,0,53.64
  2023/04/06,2.7777,1.09E+03,0,55.08
  2023/04/06,2.8764,1.13E+03,0,54.36
  2023/04/06,2.8746,1.13E+03,0,54
  2023/04/06,2.8505,1.12E+03,-1,54
  2023/04/06,2.7858,1.10E+03,-1,54.72
  2023/04/06,2.8882,1.13E+03,-1,53.64
  2023/04/06,2.826,1.11E+03,-1,54
  2023/04/06,2.7412,1.08E+03,0,55.08
  2023/04/06,2.8327,1.11E+03,0,55.08
  2023/04/06,2.7762,1.09E+03,0,51.48
  2023/04/06,2.6385,1.05E+03,0,55.08
  2023/04/06,2.8038,1.11E+03,0,54.36
  2023/04/06,2.7902,1.10E+03,-1,53.28
  2023/04/06,2.7235,1.08E+03,-1,55.44
  2023/04/06,2.8474,1.12E+03,-1,50.4
  2023/04/06,2.533,1.01E+03,-1,54.72
  2023/04/06,2.8147,1.11E+03,-1,54
  2023/04/06,2.7831,1.09E+03,-1,54
  2023/04/06,2.7911,1.09E+03,-1,52.92
  2023/04/06,2.7539,1.08E+03,-1,54.36
  2023/04/06,2.8958,1.12E+03,-1,51.12
  2023/04/06,2.6302,1.03E+03,-1,55.8
  2023/04/06,2.938,1.13E+03,-1,52.92
  2023/04/06,2.7709,1.07E+03,-1,53.28
  2023/04/06,2.8448,1.09E+03,-1,52.92
  2023/04/06,2.7212,1.05E+03,-1,55.44
  2023/04/06,2.9696,1.14E+03,-1,53.28
  2023/04/06,2.8149,1.08E+03,-1,51.48
  2023/04/06,2.7096,1.05E+03,-1,55.08
  2023/04/06,2.9698,1.13E+03,-1,55.08
  2023/04/06,2.9028,1.11E+03,-1,55.08
  2023/04/06,2.9748,1.13E+03,-1,56.52
  2023/04/06,2.9853,1.14E+03,-1,57.96
  2023/04/06,3.0732,1.17E+03,-1,56.16
  2023/04/06,2.9713,1.14E+03,-1,51.84
  2023/04/06,2.6699,1.03E+03,-1,54.72
  2023/04/06,2.9308,1.12E+03,-1,54
  2023/04/06,2.9505,1.12E+03,-1,54
  2023/04/06,2.8263,1.08E+03,-1,56.52
  2023/04/06,2.9892,1.13E+03,-1,56.88
  2023/04/06,3.0208,1.15E+03,-1,56.16
  2023/04/06,3.0003,1.14E+03,-1,56.16
  2023/04/06,3.0271,1.14E+03,-1,51.48
  2023/04/06,2.6989,1.03E+03,-1,54
  2023/04/06,2.9014,1.10E+03,-1,54
  2023/04/06,2.9746,1.12E+03,-1,52.56
  2023/04/06,2.782,1.06E+03,-1,55.08
  2023/04/06,2.8886,1.09E+03,-1,52.56
  2023/04/06,2.7497,1.05E+03,-1,57.24
  2023/04/06,3.0543,1.16E+03,-2,56.16
  2023/04/06,3.0136,1.14E+03,-2,55.8
  2023/04/06,3.0113,1.14E+03,-2,57.24
  2023/04/06,3.1455,1.18E+03,-2,54.36
  2023/04/06,2.8902,1.10E+03,-2,56.16
  2023/04/06,3.0048,1.14E+03,-2,56.52
  2023/04/06,2.9687,1.13E+03,-1,52.2
  2023/04/06,2.7236,1.04E+03,-1,56.52
  2023/04/06,2.9826,1.13E+03,-1,57.24
  2023/04/06,3.0897,1.17E+03,-1,54.72
  2023/04/06,2.9285,1.11E+03,-1,55.08
  2023/04/06,2.9512,1.12E+03,-2,54.36
  2023/04/06,2.9296,1.11E+03,-2,54.72
  2023/04/06,2.8904,1.10E+03,-2,52.56
  2023/04/06,2.7894,1.06E+03,-2,55.08
  2023/04/06,2.9348,1.12E+03,-2,53.64
  2023/04/06,2.924,1.10E+03,-2,55.44
  2023/04/06,2.9358,1.12E+03,-2,55.8
  2023/04/06,2.9241,1.11E+03,-2,51.12
  2023/04/06,2.6614,1.02E+03,-2,54.72
  2023/04/06,2.9127,1.11E+03,-2,54
  2023/04/06,2.9387,1.12E+03,-2,51.12
  2023/04/06,2.69,1.03E+03,-2,53.64
  2023/04/06,2.9331,1.11E+03,-2,54
  2023/04/06,2.8412,1.09E+03,-2,55.44
  2023/04/06,2.9045,1.11E+03,-1,52.2
  2023/04/06,2.7494,1.05E+03,-2,55.8
  2023/04/06,2.9664,1.13E+03,-2,55.8
  2023/04/06,2.9544,1.12E+03,-2,54
  2023/04/06,2.8487,1.09E+03,-2,55.08
  2023/04/06,2.8927,1.10E+03,-2,55.44
  2023/04/06,2.9921,1.14E+03,-2,55.44
  2023/04/06,2.8957,1.10E+03,-2,52.2
  2023/04/06,2.746,1.05E+03,-2,54
  2023/04/06,2.9052,1.10E+03,-2,53.64
  2023/04/06,2.8661,1.09E+03,-2,53.28
  2023/04/06,2.8048,1.07E+03,-2,54.36
  2023/04/06,2.8545,1.09E+03,-2,55.08
